year,sex,status,value,obs_flag,isced11_code,isced11_desc,iscedf13_code,iscedf13_desc,macro_area
2022,Female,Graduated,415.0,,ED7,Master's or equivalent level,UNK,Unknown,Unknown
2023,Female,Graduated,1013.0,,ED7,Master's or equivalent level,UNK,Unknown,Unknown
2015,Male,Graduated,6025.0,,ED7,Master's or equivalent level,UNK,Unknown,Unknown
2016,Male,Graduated,6289.0,,ED7,Master's or equivalent level,UNK,Unknown,Unknown
2017,Male,Graduated,5367.0,,ED7,Master's or equivalent level,UNK,Unknown,Unknown
2018,Male,Graduated,760.0,,ED7,Master's or equivalent level,UNK,Unknown,Unknown
2019,Male,Graduated,239.0,,ED7,Master's or equivalent level,UNK,Unknown,Unknown
2020,Male,Graduated,55.0,p: provisional,ED7,Master's or equivalent level,UNK,Unknown,Unknown
2021,Male,Graduated,62.0,,ED7,Master's or equivalent level,UNK,Unknown,Unknown
2022,Male,Graduated,745.0,,ED7,Master's or equivalent level,UNK,Unknown,Unknown
2023,Male,Graduated,727.0,,ED7,Master's or equivalent level,UNK,Unknown,Unknown
2015,Female,Graduated,0.0,,ED8,Doctoral or equivalent level,F00,Generic programmes and qualifications,Cross-disciplinary
2016,Female,Graduated,0.0,,ED8,Doctoral or equivalent level,F00,Generic programmes and qualifications,Cross-disciplinary
2017,Female,Graduated,0.0,d: definition differs (see metadata),ED8,Doctoral or equivalent level,F00,Generic programmes and qualifications,Cross-disciplinary
2018,Female,Graduated,0.0,,ED8,Doctoral or equivalent level,F00,Generic programmes and qualifications,Cross-disciplinary
2019,Female,Graduated,0.0,,ED8,Doctoral or equivalent level,F00,Generic programmes and qualifications,Cross-disciplinary
2020,Female,Graduated,0.0,p: provisional,ED8,Doctoral or equivalent level,F00,Generic programmes and qualifications,Cross-disciplinary
2021,Female,Graduated,0.0,,ED8,Doctoral or equivalent level,F00,Generic programmes and qualifications,Cross-disciplinary
2022,Female,Graduated,0.0,,ED8,Doctoral or equivalent level,F00,Generic programmes and qualifications,Cross-disciplinary
2023,Female,Graduated,0.0,,ED8,Doctoral or equivalent level,F00,Generic programmes and qualifications,Cross-disciplinary
2015,Male,Graduated,0.0,,ED8,Doctoral or equivalent level,F00,Generic programmes and qualifications,Cross-disciplinary
2016,Male,Graduated,0.0,,ED8,Doctoral or equivalent level,F00,Generic programmes and qualifications,Cross-disciplinary
2017,Male,Graduated,0.0,d: definition differs (see metadata),ED8,Doctoral or equivalent level,F00,Generic programmes and qualifications,Cross-disciplinary
2018,Male,Graduated,0.0,,ED8,Doctoral or equivalent level,F00,Generic programmes and qualifications,Cross-disciplinary
2019,Male,Graduated,0.0,,ED8,Doctoral or equivalent level,F00,Generic programmes and qualifications,Cross-disciplinary
2020,Male,Graduated,0.0,p: provisional,ED8,Doctoral or equivalent level,F00,Generic programmes and qualifications,Cross-disciplinary
2021,Male,Graduated,0.0,,ED8,Doctoral or equivalent level,F00,Generic programmes and qualifications,Cross-disciplinary
2022,Male,Graduated,0.0,,ED8,Doctoral or equivalent level,F00,Generic programmes and qualifications,Cross-disciplinary
2023,Male,Graduated,0.0,,ED8,Doctoral or equivalent level,F00,Generic programmes and qualifications,Cross-disciplinary
2013,Female,Graduated,0.0,,ED8,Doctoral or equivalent level,F01,Education,Cross-disciplinary
2014,Female,Graduated,120.0,,ED8,Doctoral or equivalent level,F01,Education,Cross-disciplinary
2015,Female,Graduated,115.0,,ED8,Doctoral or equivalent level,F01,Education,Cross-disciplinary
2016,Female,Graduated,77.0,,ED8,Doctoral or equivalent level,F01,Education,Cross-disciplinary
2017,Female,Graduated,30.0,d: definition differs (see metadata),ED8,Doctoral or equivalent level,F01,Education,Cross-disciplinary
2018,Female,Graduated,28.0,,ED8,Doctoral or equivalent level,F01,Education,Cross-disciplinary
2019,Female,Graduated,50.0,,ED8,Doctoral or equivalent level,F01,Education,Cross-disciplinary
2020,Female,Graduated,65.0,p: provisional,ED8,Doctoral or equivalent level,F01,Education,Cross-disciplinary
2021,Female,Graduated,59.0,,ED8,Doctoral or equivalent level,F01,Education,Cross-disciplinary
2022,Female,Graduated,58.0,,ED8,Doctoral or equivalent level,F01,Education,Cross-disciplinary
2023,Female,Graduated,80.0,,ED8,Doctoral or equivalent level,F01,Education,Cross-disciplinary
2013,Male,Graduated,0.0,,ED8,Doctoral or equivalent level,F01,Education,Cross-disciplinary
2014,Male,Graduated,40.0,,ED8,Doctoral or equivalent level,F01,Education,Cross-disciplinary
2015,Male,Graduated,38.0,,ED8,Doctoral or equivalent level,F01,Education,Cross-disciplinary
2016,Male,Graduated,18.0,,ED8,Doctoral or equivalent level,F01,Education,Cross-disciplinary
2017,Male,Graduated,11.0,d: definition differs (see metadata),ED8,Doctoral or equivalent level,F01,Education,Cross-disciplinary
2018,Male,Graduated,9.0,,ED8,Doctoral or equivalent level,F01,Education,Cross-disciplinary
2019,Male,Graduated,17.0,,ED8,Doctoral or equivalent level,F01,Education,Cross-disciplinary
2020,Male,Graduated,29.0,p: provisional,ED8,Doctoral or equivalent level,F01,Education,Cross-disciplinary
2021,Male,Graduated,17.0,,ED8,Doctoral or equivalent level,F01,Education,Cross-disciplinary
2022,Male,Graduated,21.0,,ED8,Doctoral or equivalent level,F01,Education,Cross-disciplinary
2023,Male,Graduated,28.0,,ED8,Doctoral or equivalent level,F01,Education,Cross-disciplinary
2013,Female,Graduated,787.0,,ED8,Doctoral or equivalent level,F02,Arts and humanities,Humanities
2014,Female,Graduated,825.0,,ED8,Doctoral or equivalent level,F02,Arts and humanities,Humanities
2015,Female,Graduated,712.0,,ED8,Doctoral or equivalent level,F02,Arts and humanities,Humanities
2016,Female,Graduated,700.0,,ED8,Doctoral or equivalent level,F02,Arts and humanities,Humanities
2017,Female,Graduated,628.0,d: definition differs (see metadata),ED8,Doctoral or equivalent level,F02,Arts and humanities,Humanities
2018,Female,Graduated,543.0,,ED8,Doctoral or equivalent level,F02,Arts and humanities,Humanities
2019,Female,Graduated,576.0,,ED8,Doctoral or equivalent level,F02,Arts and humanities,Humanities
2020,Female,Graduated,480.0,p: provisional,ED8,Doctoral or equivalent level,F02,Arts and humanities,Humanities
2021,Female,Graduated,449.0,,ED8,Doctoral or equivalent level,F02,Arts and humanities,Humanities
2022,Female,Graduated,478.0,,ED8,Doctoral or equivalent level,F02,Arts and humanities,Humanities
2023,Female,Graduated,493.0,,ED8,Doctoral or equivalent level,F02,Arts and humanities,Humanities
2013,Male,Graduated,563.0,,ED8,Doctoral or equivalent level,F02,Arts and humanities,Humanities
2014,Male,Graduated,523.0,,ED8,Doctoral or equivalent level,F02,Arts and humanities,Humanities
2015,Male,Graduated,530.0,,ED8,Doctoral or equivalent level,F02,Arts and humanities,Humanities
2016,Male,Graduated,502.0,,ED8,Doctoral or equivalent level,F02,Arts and humanities,Humanities
2017,Male,Graduated,446.0,d: definition differs (see metadata),ED8,Doctoral or equivalent level,F02,Arts and humanities,Humanities
2018,Male,Graduated,384.0,,ED8,Doctoral or equivalent level,F02,Arts and humanities,Humanities
2019,Male,Graduated,354.0,,ED8,Doctoral or equivalent level,F02,Arts and humanities,Humanities
2020,Male,Graduated,344.0,p: provisional,ED8,Doctoral or equivalent level,F02,Arts and humanities,Humanities
2021,Male,Graduated,382.0,,ED8,Doctoral or equivalent level,F02,Arts and humanities,Humanities
2022,Male,Graduated,375.0,,ED8,Doctoral or equivalent level,F02,Arts and humanities,Humanities
2023,Male,Graduated,413.0,,ED8,Doctoral or equivalent level,F02,Arts and humanities,Humanities
2013,Female,Graduated,479.0,,ED8,Doctoral or equivalent level,F03,"Social sciences, journalism and information",Soft Sciences
2014,Female,Graduated,451.0,,ED8,Doctoral or equivalent level,F03,"Social sciences, journalism and information",Soft Sciences
2015,Female,Graduated,337.0,,ED8,Doctoral or equivalent level,F03,"Social sciences, journalism and information",Soft Sciences
2016,Female,Graduated,321.0,,ED8,Doctoral or equivalent level,F03,"Social sciences, journalism and information",Soft Sciences
2017,Female,Graduated,347.0,d: definition differs (see metadata),ED8,Doctoral or equivalent level,F03,"Social sciences, journalism and information",Soft Sciences
2018,Female,Graduated,315.0,,ED8,Doctoral or equivalent level,F03,"Social sciences, journalism and information",Soft Sciences
2019,Female,Graduated,354.0,,ED8,Doctoral or equivalent level,F03,"Social sciences, journalism and information",Soft Sciences
2020,Female,Graduated,346.0,p: provisional,ED8,Doctoral or equivalent level,F03,"Social sciences, journalism and information",Soft Sciences
2021,Female,Graduated,329.0,,ED8,Doctoral or equivalent level,F03,"Social sciences, journalism and information",Soft Sciences
2022,Female,Graduated,372.0,,ED8,Doctoral or equivalent level,F03,"Social sciences, journalism and information",Soft Sciences
2023,Female,Graduated,451.0,,ED8,Doctoral or equivalent level,F03,"Social sciences, journalism and information",Soft Sciences
2013,Male,Graduated,331.0,,ED8,Doctoral or equivalent level,F03,"Social sciences, journalism and information",Soft Sciences
2014,Male,Graduated,357.0,,ED8,Doctoral or equivalent level,F03,"Social sciences, journalism and information",Soft Sciences
2015,Male,Graduated,186.0,,ED8,Doctoral or equivalent level,F03,"Social sciences, journalism and information",Soft Sciences
2016,Male,Graduated,217.0,,ED8,Doctoral or equivalent level,F03,"Social sciences, journalism and information",Soft Sciences
2017,Male,Graduated,252.0,d: definition differs (see metadata),ED8,Doctoral or equivalent level,F03,"Social sciences, journalism and information",Soft Sciences
2018,Male,Graduated,205.0,,ED8,Doctoral or equivalent level,F03,"Social sciences, journalism and information",Soft Sciences
2019,Male,Graduated,291.0,,ED8,Doctoral or equivalent level,F03,"Social sciences, journalism and information",Soft Sciences
2020,Male,Graduated,264.0,p: provisional,ED8,Doctoral or equivalent level,F03,"Social sciences, journalism and information",Soft Sciences
2021,Male,Graduated,256.0,,ED8,Doctoral or equivalent level,F03,"Social sciences, journalism and information",Soft Sciences
2022,Male,Graduated,284.0,,ED8,Doctoral or equivalent level,F03,"Social sciences, journalism and information",Soft Sciences
2023,Male,Graduated,314.0,,ED8,Doctoral or equivalent level,F03,"Social sciences, journalism and information",Soft Sciences
2013,Female,Graduated,597.0,,ED8,Doctoral or equivalent level,F04,"Business, administration and law",Soft Sciences
2014,Female,Graduated,607.0,,ED8,Doctoral or equivalent level,F04,"Business, administration and law",Soft Sciences
2015,Female,Graduated,658.0,,ED8,Doctoral or equivalent level,F04,"Business, administration and law",Soft Sciences
2016,Female,Graduated,566.0,,ED8,Doctoral or equivalent level,F04,"Business, administration and law",Soft Sciences
2017,Female,Graduated,522.0,d: definition differs (see metadata),ED8,Doctoral or equivalent level,F04,"Business, administration and law",Soft Sciences
2018,Female,Graduated,383.0,,ED8,Doctoral or equivalent level,F04,"Business, administration and law",Soft Sciences
2019,Female,Graduated,408.0,,ED8,Doctoral or equivalent level,F04,"Business, administration and law",Soft Sciences
2020,Female,Graduated,383.0,p: provisional,ED8,Doctoral or equivalent level,F04,"Business, administration and law",Soft Sciences
2021,Female,Graduated,367.0,,ED8,Doctoral or equivalent level,F04,"Business, administration and law",Soft Sciences
2022,Female,Graduated,406.0,,ED8,Doctoral or equivalent level,F04,"Business, administration and law",Soft Sciences
2023,Female,Graduated,416.0,,ED8,Doctoral or equivalent level,F04,"Business, administration and law",Soft Sciences
2013,Male,Graduated,541.0,,ED8,Doctoral or equivalent level,F04,"Business, administration and law",Soft Sciences
2014,Male,Graduated,486.0,,ED8,Doctoral or equivalent level,F04,"Business, administration and law",Soft Sciences
2015,Male,Graduated,637.0,,ED8,Doctoral or equivalent level,F04,"Business, administration and law",Soft Sciences
2016,Male,Graduated,537.0,,ED8,Doctoral or equivalent level,F04,"Business, administration and law",Soft Sciences
2017,Male,Graduated,461.0,d: definition differs (see metadata),ED8,Doctoral or equivalent level,F04,"Business, administration and law",Soft Sciences
2018,Male,Graduated,362.0,,ED8,Doctoral or equivalent level,F04,"Business, administration and law",Soft Sciences
2019,Male,Graduated,380.0,,ED8,Doctoral or equivalent level,F04,"Business, administration and law",Soft Sciences
2020,Male,Graduated,386.0,p: provisional,ED8,Doctoral or equivalent level,F04,"Business, administration and law",Soft Sciences
2021,Male,Graduated,377.0,,ED8,Doctoral or equivalent level,F04,"Business, administration and law",Soft Sciences
2022,Male,Graduated,377.0,,ED8,Doctoral or equivalent level,F04,"Business, administration and law",Soft Sciences
2023,Male,Graduated,440.0,,ED8,Doctoral or equivalent level,F04,"Business, administration and law",Soft Sciences
2013,Female,Graduated,1292.0,,ED8,Doctoral or equivalent level,F05,"Natural sciences, mathematics and statistics",STEM
2014,Female,Graduated,1305.0,,ED8,Doctoral or equivalent level,F05,"Natural sciences, mathematics and statistics",STEM
2015,Female,Graduated,1359.0,,ED8,Doctoral or equivalent level,F05,"Natural sciences, mathematics and statistics",STEM
2016,Female,Graduated,1240.0,,ED8,Doctoral or equivalent level,F05,"Natural sciences, mathematics and statistics",STEM
2017,Female,Graduated,1134.0,d: definition differs (see metadata),ED8,Doctoral or equivalent level,F05,"Natural sciences, mathematics and statistics",STEM
2018,Female,Graduated,899.0,,ED8,Doctoral or equivalent level,F05,"Natural sciences, mathematics and statistics",STEM
2019,Female,Graduated,1116.0,,ED8,Doctoral or equivalent level,F05,"Natural sciences, mathematics and statistics",STEM
2020,Female,Graduated,1080.0,p: provisional,ED8,Doctoral or equivalent level,F05,"Natural sciences, mathematics and statistics",STEM
2021,Female,Graduated,1158.0,,ED8,Doctoral or equivalent level,F05,"Natural sciences, mathematics and statistics",STEM
2022,Female,Graduated,1282.0,,ED8,Doctoral or equivalent level,F05,"Natural sciences, mathematics and statistics",STEM
2023,Female,Graduated,1372.0,,ED8,Doctoral or equivalent level,F05,"Natural sciences, mathematics and statistics",STEM
2013,Male,Graduated,1210.0,,ED8,Doctoral or equivalent level,F05,"Natural sciences, mathematics and statistics",STEM
2014,Male,Graduated,1266.0,,ED8,Doctoral or equivalent level,F05,"Natural sciences, mathematics and statistics",STEM
2015,Male,Graduated,1210.0,,ED8,Doctoral or equivalent level,F05,"Natural sciences, mathematics and statistics",STEM
2016,Male,Graduated,1106.0,,ED8,Doctoral or equivalent level,F05,"Natural sciences, mathematics and statistics",STEM
2017,Male,Graduated,1039.0,d: definition differs (see metadata),ED8,Doctoral or equivalent level,F05,"Natural sciences, mathematics and statistics",STEM
2018,Male,Graduated,983.0,,ED8,Doctoral or equivalent level,F05,"Natural sciences, mathematics and statistics",STEM
2019,Male,Graduated,1115.0,,ED8,Doctoral or equivalent level,F05,"Natural sciences, mathematics and statistics",STEM
